hour,oaid,os,item_names,brand,sw,sh,req_id,key,,request_uri
19,,linux,"都市,职场",SAMSUNG,,,ZKlChWYpeglGKyT7,cc1cac1bb4f72034c482bcee51cca81e,1,/mango.htm
14,,,其他,apple,828,1792,ZKj8M2-z1Akx5KO5,cc1f3c5678077cdaac58ae806889bd00b6ec152a,1,/mango.htm
19,,Android_12,其他,HUAWEI,1600,2560,ZKlKpzSmkAk0nnY1,cc208787-9287-4c8d-9ccf-f8621a318811,1,/mango.htm
18,,10,"古装,爱情,悬疑,芒果出品",HUAWEI,,,ZKlAUKNL4glrxsA7,cc25aecbc167b344c2cbdedde708dcbc,1,/mango.htm
23,cc280555bf209951dd69db247e66c350cd37047d731875ea065202db66b56881,Android_9,"纪实,生活,真人秀",vivo,720,1488,ZKl9zXbTGAl4H377,cc280555bf209951dd69db247e66c350cd37047d731875ea065202db66b56881,1,/mango.htm
21,,,"古装,爱情,奇幻,喜剧,芒果出品,言情,青春,玄幻,网剧,偶像",Skyworth,,,ZKlel3bTGAl4_OZ2,cc2824e5719f7171bd17ab0912047548,1,/mango.htm
18,,9,"都市,家庭,芒果出品",HONOR,,,ZKk965L5zDM8fPy1,cc2b05289dcc5eac0269a3be9d155fb6,1,/mango.htm
20,,9,"悬疑,犯罪,芒果出品",changhong,,,ZKlWYfCkHQlZan54,cc2c73f936f7ec96fe6ef77b0434ea54,1,/mango.htm
0,cc2d259479a71c76,Android_11,"都市,爱情,芒果出品",Xiaomi,1440,2898,ZKg8LyEqaQk_ssT6,cc2d259479a71c76,1,/mango.htm
6,,,"爱情,剧情,喜剧,都市,家庭",apple,1170,2532,ZKiK_nxF2QlU-T55,cc2e1bc9e3cbc14d34dce665f9343366b161cb0a,1,/mango.htm
13,cc318705f253ae9c,Android_12,"亲子,明星,真人秀,教育,芒果出品",Redmi,2270,1080,ZKj1TZL5zDM8KlE1,cc318705f253ae9c,1,/mango.htm
5,cc3694fa49faab29,Android_10,"明星,真人秀,竞演",Xiaomi,1080,2120,ZKiFiWYpeglGfgw8,cc3694fa49faab29,1,/mango.htm
18,,Android_12,"益智,真人秀,搞笑,芒果出品",HONOR,2351,1122,ZKk5vjNAXglqRMP4,cc39c980-5fc0-410f-8226-ea66b323277b,1,/mango.htm
23,CC39FD18C0FF4FCEB08B5582A697D40F0a5bb8cad79c4e210abd9f75541abf9d,,"剧情,古装,爱情,芒果出品",OPPO,1080,1107,ZKmGLjNAXglqnMR4,CC39FD18C0FF4FCEB08B5582A697D40F0a5bb8cad79c4e210abd9f75541abf9d,1,/mango.htm
11,cc3a49165bf7c13796f79ba3f268726079642bd1dc44571c7c2f7004da1d5040,Android_13,"爱情,都市,家庭",vivo,2311,1080,ZKjYfmyFqQZEQHo9,cc3a49165bf7c13796f79ba3f268726079642bd1dc44571c7c2f7004da1d5040,1,/mango.htm
13,,Android_10,"芒果出品,青春,网剧,爱情,都市",HUAWEI,2292,1080,ZKj3sBJ-KAkq7lG2,cc3c876f-f180-4ad1-b8a4-7900b2c4323f,1,/mango.htm
5,cc3e5c108b2fa3a96e3b5d11e024a7f3e20406a0ae454cc850b1040f391212bf,Android_11,"偶像,都市,爱情,青春",vivo,1080,2194,ZKiAZfCkHQlZoVE0,cc3e5c108b2fa3a96e3b5d11e024a7f3e20406a0ae454cc850b1040f391212bf,1,/mango.htm
12,,Android_12,"爱情,言情,都市,芒果出品",HUAWEI,2560,1600,ZKjpo-NnYwlnRlQ2,cc3ee1f5-b1a9-4a74-aae8-6f67178c318f,1,/mango.htm
11,CC415D4F00294536AE54790E1A95B6462cafd9f548938418d9f1812754658420,Android_11,"纪实,生活,真人秀",realme,1536,720,ZKjWK3xF2QlUKzu7,CC415D4F00294536AE54790E1A95B6462cafd9f548938418d9f1812754658420,1,/mango.htm
18,,,"亲子,明星,真人秀,教育,芒果出品",Xiaodu,,,ZKk00eNnYwlnmxr4,cc44d0f9281fbd6ea222144c78e2a41e,1,/mango.htm
21,,,"爱情,都市,家庭",apple,1242,2688,ZKlhnYn4rAlpuup6,CC44F6AD-F915-4379-88FD-C6291A9AB66F,1,/mango.htm
18,cc4a8b2261fcc3e6,Android_11,"爱情,剧情,喜剧,都市,家庭",Redmi,2304,1080,ZKlBRWyFqQZEtkM9,cc4a8b2261fcc3e6,1,/mango.htm
11,,,"真人秀,益智,搞笑",ChangHong,,,ZKjTnTqsAgll3426,cc531cad497e078903f23eab214f7a35,1,/mango.htm
9,cc59cc5b2c50e70810be0ab5362002f3257c3369ada54d739b8a05bceb8d49d2,Android_11,"剧情,爱情,芒果出品,都市",vivo,1080,2342,ZKi8AbxPiW6OgVh0,cc59cc5b2c50e70810be0ab5362002f3257c3369ada54d739b8a05bceb8d49d2,1,/mango.htm
17,,10,其他,HUAWEI,,,ZKkn6RaTsglrT249,cc5b11e682568ea4d1989640297739ff,1,/mango.htm
0,CC5B6DA43B5A4E10891F07EA55505123b3f641c4763be4e3eb8ce484ac4cc068,Android_11,"剧情,悬疑,谍战,年代",OPPO,1440,3024,ZKhEKHfy5QlJrsF7,CC5B6DA43B5A4E10891F07EA55505123b3f641c4763be4e3eb8ce484ac4cc068,1,/mango.htm
18,,,"古装,爱情,芒果出品",MStar,,,ZKk985L5zDM8fQW0,cc62d6bd22a6fa61a34451efd63fd349,1,/mango.htm
21,,Android_12,"爱情,都市,校园,青春",HUAWEI,2560,1600,ZKliNouNRzoGFf73,cc638c41-45f4-44e4-a1ef-50078378d080,1,/mango.htm
9,,,"都市,爱情,芒果出品",Hisense,,,ZKi1NhJ-KAkqrSn0,cc640076f45ddb6668c9a2beb62b64ee,1,/mango.htm
13,,9,音乐,HTP,,,ZKjug6NL4glraU75,cc657dd21ca4b5eeca444b8be2d2cbd4,1,/mango.htm
18,,,其他,apple,2048,1536,ZKk9vloTBmi2DeJ1,CC664B4F-46CE-4768-A898-C9AEB4BB93D9,1,/mango.htm
12,,,"剧情,都市",apple,1125,2436,ZKjqYqJ1tQ7cyDe2,CC676584-53AC-4900-A25C-CBA12B74B432,1,/mango.htm
17,,,"纪实,生活,真人秀",TCL,,,ZKknh3xF2QlUhjN9,cc676a298407e8f8ba757fff06f90a76,1,/mango.htm
17,CC68C3726CF34955BCD7EA92D98480A25f9b06f902405a146ce1949a1e5fc300,Android_13,其他,OPPO,1080,2305,ZKkrlRJ-KAkqKbf8,CC68C3726CF34955BCD7EA92D98480A25f9b06f902405a146ce1949a1e5fc300,1,/mango.htm
19,,Android,"亲子,明星,真人秀,教育,芒果出品",Android,,,ZKlPBDDlHwlbsfB0,cc6a6e977e861aad47f254c1dd983322,1,/mango.htm
12,cc6ae406f87fc3dd,Android_13,"都市,剧情",Xiaomi,2183,1080,ZKjiGqOXmAlPeOT4,cc6ae406f87fc3dd,1,/mango.htm
21,,10,"真人秀,明星,竞技",Sony,,,ZKlrh-MP4QkCmqV8,cc6bdab91a26ca1b17741a5f8b37dabe,1,/mango.htm
12,cc6d4d24a76c6a47429488cd0d04bbcecd3782fba5072f4cd70c8da8fec32dd3,Android_11,"爱情,奇幻",vivo,2324,1080,ZKjgtAx3jGQUeKC6,cc6d4d24a76c6a47429488cd0d04bbcecd3782fba5072f4cd70c8da8fec32dd3,1,/mango.htm
5,,Android_12,"战争,剧情",HONOR,2268,1104,ZKiFiONnYwln_dn4,cc6f57cb-1e17-4840-a8e5-77319ae1ef69,1,/mango.htm
21,CC6F68C2F0EE4C06AE0127E7D6BC919A9145d35ce5f7a6c0fe63c0f4a51cc96d,Android_13,音乐,OPPO,1080,2424,ZKlf_W-joAlEd_f8,CC6F68C2F0EE4C06AE0127E7D6BC919A9145d35ce5f7a6c0fe63c0f4a51cc96d,1,/mango.htm
19,CC756E72BA774B25AE56D22F78805E43d24ae3068864504de67695638747398b,android,"芒果出品,悬疑,犯罪",OPPO,1080,2173,ZKlO-DqsAgllbAB6,CC756E72BA774B25AE56D22F78805E43d24ae3068864504de67695638747398b,1,/mango.htm
9,,,音乐,Xiaodu,,,ZKi2FrVOSgkDeN76,cc77e293384df8e579c2977feb3b9e07,1,/mango.htm
17,,,"爱情,都市,职场,芒果出品",Android,,,ZKkuTXfy5QlJX9B7,cc7dc817c95764decf81ffd81d84e26f,1,/mango.htm
10,,Android_10,其他,HUAWEI,1176,2328,ZKjHmnK6qlOV39s9,cc7fbf55-f3fb-f5f0-edff-f2fdbafeed71,1,/mango.htm
19,CC87D7ADC791441A919FE7341CAB5334afd2baafed5277bbb5d831c83ada6ba7,Android_12,"都市,剧情",OPPO,1080,2242,ZKlFuWYpeglGL6J9,CC87D7ADC791441A919FE7341CAB5334afd2baafed5277bbb5d831c83ada6ba7,1,/mango.htm
20,,,"古装,宫廷,言情,芒果出品",apple,1125,2436,ZKlbYuhm0wlkFzB0,CC897979-D73F-4BBA-A9DD-0655896CA415,1,/mango.htm
9,,Android_10,"明星,真人秀,音乐,芒果出品",HUAWEI,2322,1080,ZKi_op_HQmDqpea7,cc89d663-1f04-42d7-a7e2-6d2acc089d8d,1,/mango.htm
17,,,"年代,剧情",Allwinner,,,ZKkxHLVOSgkD-ts9,cc8a843b6e72547c77bbd73be6cf5d31,1,/mango.htm
18,,,"剧情,喜剧,爱情,家庭",HiSTBAndroidV600R003,,,ZKk0cQx3jGQU1wb6,cc9064a99141c6a51e3cf313f46ac85a,1,/mango.htm
9,cc9353bc5ab15eec,Android_12,"纪实,生活,真人秀",Redmi,1080,2316,ZKi1HPCkHQlZub02,cc9353bc5ab15eec,1,/mango.htm
19,,Android_12,家庭,HUAWEI,2605,1220,ZKlCruNnYwlnqyB2,cc94103b-195a-4340-96c0-8c37b7d93eb9,1,/mango.htm
19,,Android_12,"爱情,都市,家庭",HUAWEI,1080,2085,ZKlNb4s1jAlsvjV7,cc9b1409-ebf8-4485-9881-0c77a157045c,1,/mango.htm
12,,,"剧情,爱情,悬疑,犯罪",apple,2048,1536,ZKjoLHK6qlOVATR5,CC9DA28F-028F-450F-B86B-C30FF34F8AE6,1,/mango.htm
18,,,"都市,爱情,芒果出品",Hisense,,,ZKk3oos1jAlso9c1,cc9de6bf9316ac921eb98180f3a263b1,1,/mango.htm
13,,,"爱情,都市,家庭",Allwinner,,,ZKjuyZL5zDM8Iob8,cca1ef92b26fb1000b09dce097328e83,1,/mango.htm
13,,,剧情,Xiaodu,,,ZKj0gehm0wlknXX9,cca2fd94c57fe234184c8085e17e4247,1,/mango.htm
19,,,"真人秀,芒果出品",Xiaomi,,,ZKlMPvCkHQlZXMQ0,cca3008f242ed451e78b28e63d4a5194,1,/mango.htm
12,,Android_12,"都市,爱情,剧情",HONOR,2316,1080,ZKjjuj1nowzGX_h1,cca3f47c-133b-4dc7-b7c1-11eee08e4922,1,/mango.htm
11,CCA7DFC075C341E2A16053F6FEF7CD584c5e9e906454ed49ecfaf0f3a5b3f29f,Android_11,"校园,青春,奇幻,喜剧,爱情",realme,720,1448,ZKjRNaOXmAlPZuM9,CCA7DFC075C341E2A16053F6FEF7CD584c5e9e906454ed49ecfaf0f3a5b3f29f,1,/mango.htm
15,,,"明星,真人秀,音乐,芒果出品",Xgimi,,,ZKkMzyBTwAl5oKV5,cca8bb89f1fcd14aa72f7a0127e44655,1,/mango.htm
10,CCA8C9DF8E694E0C9BE00E4020BFF6ECf05d3198992e88b0ec824c9ddf701fa8,android,"家庭,喜剧,青春",OPPO,720,1548,ZKjOPHfy5QlJ9QQ6,CCA8C9DF8E694E0C9BE00E4020BFF6ECf05d3198992e88b0ec824c9ddf701fa8,1,/mango.htm
16,,,"爱情,剧情,喜剧,都市,家庭",Hisense,,,ZKkbwONnYwlnfzQ5,ccaae5adc9c67ae394cbc65766b806c1,1,/mango.htm
19,CCAB1BAFC27C49F1A10735835D5D76FC8aff6fcfea7f786133c6568610f7132b,Android_10,其他,OPPO,1080,2340,ZKlMyZ_HQmDqQCc6,CCAB1BAFC27C49F1A10735835D5D76FC8aff6fcfea7f786133c6568610f7132b,1,/mango.htm
9,ccabce6aecd370d9,Android_9,"爱情,剧情",Xiaomi,2265,1043,ZKi1M-NnYwlnFLD1,ccabce6aecd370d9,1,/mango.htm
15,,,"都市,爱情,芒果出品",apple,1170,2532,ZKkR8vCkHQlZGQx6,ccac6cd38486c781e46bff9d87ad13a03b3691d0,1,/mango.htm
18,,11,"都市,爱情",Droidlogic,,,ZKk1E7VOSgkD_xS5,ccac8fe297e14219b65dcab5a3c696c9,1,/mango.htm
20,CCACBA943EE34B998447722FC53BF8B34f6ed324aa5f39bbfbaa7f808c5ad76e,Android_12,其他,realme,2293,1080,ZKlTh5L5zDM8mFW4,CCACBA943EE34B998447722FC53BF8B34f6ed324aa5f39bbfbaa7f808c5ad76e,1,/mango.htm
19,,,"剧情,爱情,都市,芒果出品",apple,1792,828,ZKlGrYuNRzoGoqE1,ccb1551e0225a70641a91c4b0485c23abe5bb45b,1,/mango.htm
14,,,"剧情,悬疑,谍战,年代",Xiaomi,,,ZKkGeZ_HQmDq7zl4,ccb2c8c5e8e4bd614549a05dd05ed0eb,1,/mango.htm
16,,,"青春,爱情",Xiaodu,,,ZKkZwNdNnglBR7b4,ccb4cc222216ef6a9b84a5b1b6c38046,1,/mango.htm
9,CCB5A14409F2453291037C4A3150CF13a4386a04d315dd045f9bbd72a04f9615,Android_12,"历史,剧情,古装",realme,1080,2242,ZKi4_lD9UwlbDp08,CCB5A14409F2453291037C4A3150CF13a4386a04d315dd045f9bbd72a04f9615,1,/mango.htm
20,CCB5D3383D65421CB800AC8F769002EB29119c056cec0903c67d998f8b492e94,Android_13,"剧情,古装,爱情,芒果出品",OPPO,1440,3024,ZKlUBufIIAk9R-t5,CCB5D3383D65421CB800AC8F769002EB29119c056cec0903c67d998f8b492e94,1,/mango.htm
18,,Android_12,其他,HONOR,2268,1104,ZKk-ybVOSgkDCoW5,ccb78d46-088f-456c-a1c2-01a1fe8ec623,1,/mango.htm
16,,,"音乐,芒果出品",unknown,,,ZKkchos1jAlshT82,ccb91f017c396e9aa98ba2b4521b2f13,2,/mango.htm
16,,,"芒果出品,校园,网剧,青春,偶像,爱情",unknown,,,ZKkY9rxPiW6O4uu8,ccb91f017c396e9aa98ba2b4521b2f13,2,/mango.htm
12,ccbbc6c456350ea0,Android_12,"剧情,喜剧,爱情,家庭",Xiaomi,1080,2269,ZKjkggx3jGQUfVJ3,ccbbc6c456350ea0,1,/mango.htm
11,,9,"都市,职场",MediaTek,,,ZKjfBaOXmAlPdVN1,ccbc5ec5cd6df9838dab340e3b7133ac,1,/mango.htm
21,,,其他,apple,2160,1620,ZKlpT_CkHQlZg473,ccbd5e2410d645e96f5763bde0fd12df8ed1b39d,1,/mango.htm
22,ccbfbaeb412513f31da051324558974a9e96afda8381ec4dad3c6b7792ed00a4,Android_10,"亲子,明星,真人秀,教育,芒果出品",vivo,2342,1080,ZKlxj1mMYQg_slU4,ccbfbaeb412513f31da051324558974a9e96afda8381ec4dad3c6b7792ed00a4,1,/mango.htm
11,,,"爱情,都市",Xiaomi,,,ZKjW7p_HQmDquzb9,ccc1243afa583fa185e08a5a4bab7d8e,1,/mango.htm
5,,,"剧情,喜剧,爱情,家庭",apple,2778,1284,ZKiCf-NnYwln_Ob2,ccc14612bee2b7acbe0a0216aa41221abc4b2e32,1,/mango.htm
18,,,"都市,爱情,芒果出品",Skyworth,,,ZKk4ETNAXglqQsV5,ccc682e4a38c741759366c45868c70a6,1,/mango.htm
19,CCCB872655C8470A848B16B0845EACA94494829ca8a588cda0dded76e055206d,Android_13,"都市,剧情",OPPO,1080,1060,ZKlLIqOXmAlP8SW2,CCCB872655C8470A848B16B0845EACA94494829ca8a588cda0dded76e055206d,1,/mango.htm
12,,Android_12,"剧情,家庭",HUAWEI,2529,1200,ZKjk9HbTGAl4biw0,cccc8c46-1887-4121-8316-df2ce735a44b,1,/mango.htm
17,,9,"战争,剧情",Xiaodu,,,ZKkxop_HQmDqH-N6,cccdb037070ab7d96be48f5d22c667dc,1,/mango.htm
11,,12,"都市,爱情,芒果出品",HONOR,,,ZKjSpaJ1tQ7croj1,cccdea294ad4be32e278f3d49a50c720,1,/mango.htm
12,,,"都市,职场",apple,2048,1536,ZKjs8uhm0wlklJv1,cccef0a15e3070ff7f6f35328521ac5c0fe12427,1,/mango.htm
20,,10,其他,HUAWEI,,,ZKlQAHK6qlOVeJk7,ccd345a575f8857e499c51278fbae309,1,/mango.htm
10,ccd404d7c054a325,Android_11,其他,Xiaomi,2560,1564,ZKjDRGyFqQZELCN0,ccd404d7c054a325,1,/mango.htm
20,,9,"剧情,喜剧,爱情,家庭",KONKA,,,ZKlXaos1jAlsy-M6,ccd63afebb526787f81e964caea3c1e0,1,/mango.htm
18,,,"仙侠,古装,爱情",Hisense,,,ZKk1BTDlHwlbkkT8,ccd6545ebd20dd024ef348b068d23a7b,1,/mango.htm
18,,,"真人秀,美食,明星",rockchip,,,ZKk1jefIIAk9IgD0,ccd9b6f2a7bace9963d1e822d320871d,1,/mango.htm
12,,Android_10,"剧情,家庭",HONOR,1080,2160,ZKjg8CBTwAl5bzp4,ccdc7d7d-56f1-4a56-b6cb-4716027b9682,1,/mango.htm
18,,9,"都市,爱情,芒果出品",Xiaomi,,,ZKlBqjDlHwlboOo9,ccdf04bdb3c6d8eef450e509c2c75839,1,/mango.htm
6,,,"年代,剧情",Xiaomi,,,ZKiMHCBTwAl5Mn30,ccdf0a58573f3b0c3a32940600c88c0d,1,/mango.htm
22,,10,"真人秀,教育",HUAWEI,,,ZKlzdGYpeglGaZx7,cce047b3c86bbeb63af0f8714f57c31c,1,/mango.htm
17,CCE0CA7E0CEF457D846DA1BC91403D86e311224715fccbf968d886e9d553b097,Android_11,其他,OPPO,1080,1800,ZKktF1oTBmi2-wv8,CCE0CA7E0CEF457D846DA1BC91403D86e311224715fccbf968d886e9d553b097,1,/mango.htm
19,,,"剧情,爱情,芒果出品",HiSTBAndroidV5,,,ZKlCwFoTBmi2E160,cce1c58cf7a752f406f87e4e1c5f5f66,1,/mango.htm
12,,,"言情,穿越,古装,芒果出品",Xiaomi,,,ZKjoGRIkWQlpcuO2,cce212365f4063fb6db02b0a1e7c1176,1,/mango.htm
8,,,剧情,Skyworth,,,ZKirP5_HQmDql5W2,cce29d0c77c44963e6c25203f1d6ccc1,1,/mango.htm
8,,Android_12,其他,HUAWEI,1080,2211,ZKioqwx3jGQUSO77,cce2cb8a-7742-4bb4-8382-f5805d533d7a,1,/mango.htm
23,,,其他,apple,2160,1620,ZKmAyKJ1tQ7cdmL5,CCE53BC9-539E-487E-8ED4-781E64444C53,1,/mango.htm
16,,,"爱情,言情,都市,芒果出品",Skyworth,,,ZKkX2haTsglrPQL9,cce5f323c4f69a48c86a196778369444,1,/mango.htm
19,,9,音乐,Xiaomi,,,ZKlJlTqsAgllZWB8,ccef155e12c840f5d120d0936a778c14,1,/mango.htm
21,,Android_12,"真人秀,美食,明星",HONOR,1080,2238,ZKlilm-joAlEe5W3,ccf3c556-53c2-42f4-b610-4f3fc0461b05,1,/mango.htm
11,,,其他,apple,2224,1668,ZKjWnrVOSgkDlYB0,CCF6A99E-0049-4AFD-962F-AC675CCE7EAE,1,/mango.htm
19,,Android_10,"爱情,剧情,喜剧,都市,家庭",HUAWEI,1080,2259,ZKlBxXK6qlOVZn-3,ccf793bd-7761-4d86-8142-a2463aacaad0,1,/mango.htm
19,,,其他,apple,1170,2532,ZKlOIxJ-KAkqUnC1,ccfec7002a7342faa08ae761bcbbb316aa0bbbb2,1,/mango.htm
10,,,"青春,校园",Hisense,,,ZKjLA3rrPwlmHmr5,ccfff38828031fc49ce18b333be89fde,1,/mango.htm
15,,9,"都市,爱情,芒果出品",xiaomi,,,ZKkJ82yFqQZEdxX2,cd022613d3db5e8ca3fa66db5d95101b,1,/mango.htm
16,,9,"文化,脱口秀,搞笑",KONKA,,,ZKkY_HrrPwlmc317,cd0411177c985a3614e6598908e8d1ab,1,/mango.htm
23,,,"战争,剧情",vivo,1280,720,ZKl9txaTsglrtT53,cd04990ca6511bd2c11713c5e92fb91e,1,/mango.htm
11,,Android_10,"都市,爱情,芒果出品",HUAWEI,1600,2006,ZKjRQfSimAlj0qU0,cd052426-caa6-4315-b701-2a184fc7330a,1,/mango.htm
13,,,其他,Xiaodu,,,ZKj3yxJ-KAkq7m59,cd07af82fd7417844ad39a95a0e6aa82,1,/mango.htm
19,,,"家庭,爱情",vivo,720,1356,ZKlFuONnYwlnr205,cd08ec057cabb13a2773cc8ebd8bebb4,1,/mango.htm
18,cd0bc7c3b599f99dc4e4b1b5afddc92e25cf1221d4876db83535092e26d6fef2,,其他,vivo,1080,2130,ZKlBeRIkWQlp1-z6,cd0bc7c3b599f99dc4e4b1b5afddc92e25cf1221d4876db83535092e26d6fef2,1,/mango.htm
16,,,"警匪,剧情,芒果出品",Hisense,,,ZKkgr3xF2QlUfqC8,cd0de02416cb7f7dfc2314fe08a04353,1,/mango.htm
18,,,"都市,剧情,爱情",alps,,,ZKk277xPiW6OBSz6,cd0e74a41049209f3dbbe059a66a3760,1,/mango.htm
20,,,年代,Android,,,ZKlXNC_xbm9hiCo5,cd100ae93be11754c02d3e2fffc4389c,1,/mango.htm
17,,10,"剧情,喜剧,爱情,家庭",Skyworth,,,ZKknzRaTsglrT0o1,cd1061e1eaf75aa1fbee5facb55d22cb,1,/mango.htm
16,,Android_12,"都市,爱情,芒果出品",HONOR,2316,1080,ZKkfETNAXglqJn31,cd129cab-84f8-4325-ad4a-d79349c0c452,1,/mango.htm
19,,,"爱情,都市,家庭",rockchip,,,ZKlODgx3jGQU9kD8,cd148fe8cfb2ba42ca79f37f43608e0e,1,/mango.htm
18,,,"真人秀,芒果出品",MStar,,,ZKk1xnK6qlOVWLx3,cd14f78287c6ab0d13b50ed716e56963,1,/mango.htm
15,,,其他,rockchip,,,ZKkRBTSmkAk0W616,cd18a69144663d2ff387b2856e9e2342,1,/mango.htm
7,cd193541e7c8482d7545411811d37c0c437087712f5d419a261b35c4b411d833,Android_9,"剧情,都市",vivo,1080,2130,ZKieoBJ-KAkqoD75,cd193541e7c8482d7545411811d37c0c437087712f5d419a261b35c4b411d833,1,/mango.htm
12,,,"古装,爱情,悬疑,芒果出品",apple,1242,2688,ZKjoufSimAlj6_r2,cd1a3c54f086a02d8e711c1fc97458a012daedca,1,/mango.htm
21,,,"都市,爱情,剧情",apple,2048,1536,ZKllYa5hVTQC6aF1,CD1A6A9A-4E06-407A-B86A-4437D2954B9C,1,/mango.htm
13,CD22390DBE8D491998D1ED68A9683B9Ecc776b8853cf4e72b565174afdd48a28,,"抗战,剧情",OPPO,720,1280,ZKjz7lUWkwlHqsf8,CD22390DBE8D491998D1ED68A9683B9Ecc776b8853cf4e72b565174afdd48a28,1,/mango.htm
1,,Android_10,"爱情,都市",HUAWEI,1080,2282,ZKhGci_xbm9hpg_1,cd22d987-0255-4c4b-b209-ffd4459ba05f,1,/mango.htm
16,CD26DF3A71324BBBAE25013BFCF991AC255e6cca3d9229462e0edb037610aaeb,Android_12,"真人秀,益智,芒果出品",OPPO,2282,1032,ZKkg6YmdFjQB9Kc8,CD26DF3A71324BBBAE25013BFCF991AC255e6cca3d9229462e0edb037610aaeb,1,/mango.htm
18,,,"爱情,都市,家庭",Android,,,ZKk0GRaTsglrXOO2,cd2de9065d488b6ce5725b5de627cefa,1,/mango.htm
19,CD35A5F4A8E549C58DD7A3E3963E373D14ca763bb095095645ac7946ac0f1f35,Android_11,"悬疑,犯罪,芒果出品",OPPO,1080,2158,ZKlMgjDlHwlbrtz8,CD35A5F4A8E549C58DD7A3E3963E373D14ca763bb095095645ac7946ac0f1f35,1,/mango.htm
13,,,"都市,剧情",apple,2048,1536,ZKj2-HxF2QlUTuM4,cd3a9da307be343b809c4039de0e3eff674371af,1,/mango.htm
15,,9,"爱情,都市,家庭",TCL,,,ZKkL2FoTBmi21Nr7,cd3c51f97f546af5e4aa4363e25ad17f,1,/mango.htm
18,CD3EF2C82F9643CA9FFF3A500A2C70CF3051b33d1a8136585cc18f9046373524,Android_12,"芒果出品,网剧,都市,爱情,职场",realme,1080,2290,ZKk3ZIs1jAlso4n6,CD3EF2C82F9643CA9FFF3A500A2C70CF3051b33d1a8136585cc18f9046373524,1,/mango.htm
16,,,"明星,真人秀,音乐,芒果出品",Konka,,,ZKkaUhJ-KAkqFdH6,cd3ffa081cd00ed4c8fdb5bdeb84c183,1,/mango.htm
13,,,其他,SHARP,,,ZKjzapL5zDM8KDy9,cd4061dff54d6cfc3e5971d40b9c891d,1,/mango.htm
9,,,"悬疑,芒果出品",Xiaomi,,,ZKjBaJL5zDM89R-5,cd42a74272f4a4b695ad05d393995093,1,/mango.htm
20,,,"文化,脱口秀,搞笑",rockchip,,,ZKlTkC_xbm9hgv87,cd4401b90cce00d8624614f09b1c41cb,1,/mango.htm
11,,9,"音乐,竞技",TCL,,,ZKjV9Xfy5QlJ_MR7,cd45ce474c7c4b9737c2e3a523bcca42,1,/mango.htm
20,,Android_10,其他,HUAWEI,2313,1080,ZKlZZ2yFqQZE1h-6,cd47adde-947b-4d08-8ac1-2b52e1bf48f3,1,/mango.htm
18,cd47cea55170046c9b8998ddcb94d9c0e68a72726a15b8f26a3dd7c9df14a52e,Android_12,"剧情,都市,芒果出品",samsung,2401,1080,ZKk7bnrrPwlmmwr7,cd47cea55170046c9b8998ddcb94d9c0e68a72726a15b8f26a3dd7c9df14a52e,1,/mango.htm
11,,,其他,himedia,,,ZKjS49dNnglB-MA8,cd498b8f9d3415d0f2d65d683c0aa387,1,/mango.htm
13,cd4e622d52ee37e3,Android_11,其他,Xiaomi,1080,2206,ZKjx2PSimAlj9ff0,cd4e622d52ee37e3,1,/mango.htm
20,,,"都市,爱情,芒果出品",lenovo,,,ZKlYvAx3jGQUBO_8,cd5594d0ff4a68038d1e0ebe850823f3,1,/mango.htm
15,,Android_9,"古装,武侠,剧情,芒果出品",HUAWEI,1080,2259,ZKkSK3rrPwlmbAf3,cd55fff7-fd5f-98c0-ffdf-ffddefd79d85,1,/mango.htm
0,,,"明星,真人秀,芒果出品",Skyworth,,,ZKhBtuhm0wlkLQj2,cd582b7cfda888c2bfa4fdf2b9d63de8,1,/mango.htm
12,CD5BE3B72AAF4D47875F4ED6686CB0299a0c53ebb33bba2138e36be6eba4cccc,Android_13,其他,OPPO,1920,1691,ZKjgSgx3jGQUeBy2,CD5BE3B72AAF4D47875F4ED6686CB0299a0c53ebb33bba2138e36be6eba4cccc,1,/mango.htm
16,,10,"古装,爱情,芒果出品",xiaomi,,,ZKka-J_HQmDqBoV4,cd5fbf2f62a8f17e2f920debec15dbef,1,/mango.htm
20,,,"剧情,都市",Android,,,ZKlVODqsAglldLz2,cd60d01c220ae8c1bd0462a6969f0db7,1,/mango.htm
11,,Android_10,"青春,校园",HUAWEI,1152,2268,ZKjfCm-joAlE4FS4,cd615d29-0b0d-4a81-a458-b7f2851e3b39,1,/mango.htm
10,cd633906c3be7202,Android_12,"剧情,喜剧,爱情,家庭",Redmi,1080,2165,ZKjK3zNAXglqye00,cd633906c3be7202,1,/mango.htm
18,,9,"爱情,剧情,喜剧,都市,家庭",Xiaomi,,,ZKk7FtdNnglBbd61,cd63dab973aa0675ebfbc5a83dc8c562,1,/mango.htm
17,,,"明星,真人秀,芒果出品",Xiaomi,,,ZKkrlOMP4QkCSrL3,cd6460574fa31b173ce39eece61d1cb6,1,/mango.htm
11,,,"剧情,喜剧,爱情,家庭",rockchip,,,ZKjZ8bVOSgkDmPd3,cd66a9fe8f025b0db68f3a7b24765069,1,/mango.htm
9,,Android_10,"家庭,喜剧,青春",HUAWEI,1200,2499,ZKjA0HrrPwlmFXn1,cd66b06b-6715-4e7b-98ed-ca46468473f5,1,/mango.htm
