hour,oaid,os,item_names,brand,sw,sh,req_id,key
23,,,其他,apple,1125,2436,ZKl_oCBTwAl5JvU6,5e667421468f4b5a5fa70245c5a5bf80ea56dd7f
21,191355926EEA48C2BA4A7228FF3ABEFC14b388e1c465c3508778e61a7ed688ad,,"剧情,悬疑,犯罪",OPPO,720,1280,ZKlk3LxPiW6OP_29,191355926EEA48C2BA4A7228FF3ABEFC14b388e1c465c3508778e61a7ed688ad
23,cf158317bf3d23b1d515b1c8ecbda49f8e9a991c684a6df4dd1e3739ba8968ea,Android_11,"都市,剧情",vivo,,,ZKl8jiEqaQk_xY-4,cf158317bf3d23b1d515b1c8ecbda49f8e9a991c684a6df4dd1e3739ba8968ea
21,A706D01915C7407AACF17A208731C3E054f33dd1da93c39eb0133e17d4f7068a,Android_10,"都市,爱情,剧情",OPPO,1456,720,ZKlrNFmMYQg_l4m8,A706D01915C7407AACF17A208731C3E054f33dd1da93c39eb0133e17d4f7068a
21,c753168dcd7a617e,Android_10,"纪实,生活,真人秀",Redmi,1080,2111,ZKld7Yn4rAlptfh1,c753168dcd7a617e
21,,,其他,apple,2732,2048,ZKlnfKJ1tQ7cXTr2,956dc1653c85372aff8e54471604d8bf3b5eea8a
22,,,"真人秀,益智,芒果出品",apple,2048,1536,ZKl4mD1nowzGdqf8,FCDB5EF0-32D5-4562-A752-552F87C7D2BB
22,b5e4a8cab95a657ac1001eb65cc1407ba1263367ba5ff0ff6cf683b2ae1bb923,Android_11,其他,vivo,2216,1080,ZKlr9wx3jGQUHhH6,b5e4a8cab95a657ac1001eb65cc1407ba1263367ba5ff0ff6cf683b2ae1bb923
21,85A916B9DCD644569C4C7DD431BE1A6678794562b6ebd85265a5f023dd0614a6,,"真人秀,芒果出品",OPPO,1424,720,ZKld7fSimAljdhN1,85A916B9DCD644569C4C7DD431BE1A6678794562b6ebd85265a5f023dd0614a6
22,,Android_9,"剧情,爱情,都市,芒果出品",HUAWEI,1920,1080,ZKl2WnNTJQlML_k1,f69ffff3-fd7d-7330-fb8e-65bdbff6fd5e
23,,,"爱情,都市,家庭",apple,2778,1284,ZKl6CTDlHwlb5sp5,8e82b42122ad7f1207d8534165fe5abe68ab7765
22,16E58AA3396E4152B60D0A29F499D75F93738bb1cb9d81f5e95209b101b30693,Android_12,"真人秀,竞技",OPPO,1080,2150,ZKlwaTDlHwlb3RO2,16E58AA3396E4152B60D0A29F499D75F93738bb1cb9d81f5e95209b101b30693
20,,,"战争,剧情",apple,1125,2436,ZKlS4iBTwAl58wF0,e44ea0bdc42ae8a5e9c149c24c628c356084c732
21,4190c685be76eaf8,Android_10,"剧情,犯罪",Xiaomi,1080,2120,ZKlfvm-z1AkxXAB5,4190c685be76eaf8
21,458d09d3a6ae49d0,Android_10,"都市,芒果出品,剧情",Redmi,1080,2110,ZKlfhmYpeglGUaS1,458d09d3a6ae49d0
21,6420F63584CD4929B04F351A3FD75C3C44149162cd49929c7ae2c95cba5bd299,Android_12,"战争,剧情",OPPO,1080,2293,ZKli26OXmAlPEPn4,6420F63584CD4929B04F351A3FD75C3C44149162cd49929c7ae2c95cba5bd299
22,,,"芒果出品,青春,网剧,爱情,都市",apple,828,1792,ZKlwK2YpeglGZh-3,dc16a7a3a505ca5b79f534dd29a46164e7ec800b
23,dfc7b14f26d627c145ffe0dc9a85372052045c9a780ab6d77dabb63a4ad0d39a,Android_12,"剧情,犯罪",samsung,1080,2106,ZKl9vRJ-KAkqiyV2,dfc7b14f26d627c145ffe0dc9a85372052045c9a780ab6d77dabb63a4ad0d39a
23,,,"都市,职场",apple,2048,1536,ZKl9-HbTGAl4H6O3,8EDF205D-087C-49C4-8F9E-24A33E56BD6C
21,2f65752ef4261ae19aa979a525d328405a6e6201e364920d013d237bfb5e3382,Android_13,"情感,旅游,真人秀,芒果出品",samsung,2106,1080,ZKlmFjSmkAk0wwl6,2f65752ef4261ae19aa979a525d328405a6e6201e364920d013d237bfb5e3382
22,,,音乐,apple,2360,1640,ZKlxmXK6qlOVo870,f06185167db4147f8e9a0d8538834f14091f3c73
23,,,"爱情,剧情,喜剧,都市,家庭",apple,828,1792,ZKl-yBaTsglrtie7,9d8fc93688d08cf408e5e86d48c8ebea220ab12b
21,A45345E22E1D4AD589E4B1A56E5AC525e66c5a53790daf8c1455c2b4e4c0b151,Android_10,"音乐,竞技",OPPO,2132,1080,ZKlqhnK6qlOVnFH8,A45345E22E1D4AD589E4B1A56E5AC525e66c5a53790daf8c1455c2b4e4c0b151
8,,Android_12,"都市,爱情,芒果出品",HUAWEI,1152,2151,ZKipzFmMYQg_GKg7,00000000-0000-0000-0000-000000000000
8,,Android_10,"亲子,明星,真人秀,教育,芒果出品",HUAWEI,1080,2214,ZKitdmWZbQmSOhi2,00000000-0000-0000-0000-000000000000
15,,Android_12,"真人秀,益智",HUAWEI,2597,1228,ZKkOAsM1KnvP3p_6,00000000-0000-0000-0000-000000000000
22,,Android_10,"芒果出品,网剧,都市,爱情,职场",HUAWEI,2231,1080,ZKl4Zz1nowzGdfj2,00000000-0000-0000-0000-000000000000
11,,,其他,rockchip,,,ZKjVu_SimAlj14G7,0016f955bd986ec38388ff37b585f63a
11,,,"剧情,悬疑,爱情",rockchip,,,ZKjTyOfIIAk9tJh4,0016f955bd986ec38388ff37b585f63a
12,,Android_12,"爱情,都市",HUAWEI,2289,1080,ZKjpNufIIAk9y9B5,012229c0-c886-40fb-865f-59e2e42fa5e0
12,,Android_12,"爱情,都市",HUAWEI,2289,1080,ZKjpNufIIAk9y9B5,012229c0-c886-40fb-865f-59e2e42fa5e0
18,,,"都市,爱情,剧情",Xiaodu,,,ZKk3PfCkHQlZQ2G3,01cf59b5f2ab00d79a1c2328594bd0c5
20,,,"剧情,喜剧,爱情,家庭",Xiaodu,,,ZKlQJhaTsglrfvf2,01cf59b5f2ab00d79a1c2328594bd0c5
17,,9,"青春,校园",xiaomi,,,ZKkuFfCkHQlZORt4,01f2044baaaa38640cfdd691d6ff0807
16,,9,"爱情,都市,家庭",xiaomi,,,ZKkjGDSmkAk0cEJ2,01f2044baaaa38640cfdd691d6ff0807
18,,,"爱情,悬疑,都市,芒果出品",Hisense,,,ZKk3enrrPwlmlme9,03e59b4986fc715edeebd743385b43d1
20,,,"爱情,都市,家庭",Hisense,,,ZKlSvTSmkAk0qOR9,03e59b4986fc715edeebd743385b43d1
17,,,其他,Letv,,,ZKkwuJL5zDM8bd83,04f22d05bf53b519c04283ffdd74ea31
18,,,"纪实,生活,真人秀",Letv,,,ZKk3OZ_HQmDqJkv0,04f22d05bf53b519c04283ffdd74ea31
15,,,其他,Xiaodu,,,ZKkLYDNAXglqD5k7,054a10eb2bc92c149a290bf894f70b7d
15,,,"剧情,爱情,悬疑,犯罪",Xiaodu,,,ZKkKx2-joAlEES88,054a10eb2bc92c149a290bf894f70b7d
14,,,"爱情,都市,家庭",apple,2360,1640,ZKkEUSBTwAl5lvL3,06c1dc56d3a7c7f85d3801c002b43d6031377568
13,,,其他,apple,2360,1640,ZKj4bRaTsglrGTe5,06c1dc56d3a7c7f85d3801c002b43d6031377568
21,,,"都市,爱情,剧情",samsung,720,1280,ZKlqFQ5ZS3U_ciC8,0a8d801b3728c134ddde57388ac1ea08
21,,,"都市,爱情,剧情",samsung,720,1280,ZKleB5csdjbpM2u3,0a8d801b3728c134ddde57388ac1ea08
23,,9,"芒果出品,爱情,古装",MediaTek,,,ZKl82PCkHQlZlw10,0b8af52fcf62417c9a8136355b9a5d85
18,,9,其他,MediaTek,,,ZKk5VbVOSgkDBG62,0b8af52fcf62417c9a8136355b9a5d85
11,,Android_12,其他,HUAWEI,1600,2006,ZKjZoKNL4glrUzR6,0db7fe29-12eb-4f7b-a07c-9cabbf8a3c24
12,,Android_12,"真人秀,芒果出品",HUAWEI,1600,2006,ZKjgPvCkHQlZ4Mq0,0db7fe29-12eb-4f7b-a07c-9cabbf8a3c24
16,0e5ae7bdffa5fc8c,Android_12,"纪实,生活,真人秀",Xiaomi,1080,2195,ZKkiGeNnYwlnhmK2,0e5ae7bdffa5fc8c
17,0e5ae7bdffa5fc8c,Android_12,"剧情,喜剧,芒果出品",Xiaomi,1080,2195,ZKkzMNdNnglBZHe9,0e5ae7bdffa5fc8c
13,,,音乐,Xiaomi,,,ZKjuntdNnglBFlg3,0efd5a14c8858d7a2badd6a131eeaece
14,,,"都市,芒果出品,剧情",Xiaomi,,,ZKkBt_SimAljB-u1,0efd5a14c8858d7a2badd6a131eeaece
12,,,剧情,Skyworth,,,ZKjiNyBTwAl5cNf0,1129d05fa64383ae932c429969f54de9
9,,,"爱情,都市,芒果出品",Skyworth,,,ZKi5YXfy5QlJ45c0,1129d05fa64383ae932c429969f54de9
22,,Android_12,"都市,爱情,剧情",HUAWEI,2204,1084,ZKlsf8KDAlt6F7_4,11a4ac40-fa67-45f5-969d-3e047c290826
21,,Android_12,"都市,爱情,剧情",HUAWEI,2204,1084,ZKlrge5RcS8KrbF3,11a4ac40-fa67-45f5-969d-3e047c290826
10,,,"战争,剧情",Android,,,ZKjJuzNAXglqyOk2,127bbf6d0491003a5aaf4f8394b6f1f8
5,,,"都市,爱情,芒果出品",Android,,,ZKh-GhIkWQlpKXF4,127bbf6d0491003a5aaf4f8394b6f1f8
4,,10,"益智,芒果出品",ChangHong,,,ZKhzeIn4rAlp3m31,12b4fec0e964e5e292b0b072bf9b5375
3,,10,其他,ChangHong,,,ZKhuEy_xbm9ht5Y6,12b4fec0e964e5e292b0b072bf9b5375
19,,,"古装,悬疑,爱情",Xiaomi,,,ZKlDwDqsAgllXbN1,1320399eceb6c5817c7766e8712cb1c1
19,,,"爱情,古装,奇幻",Xiaomi,,,ZKlCZAx3jGQU5yn4,1320399eceb6c5817c7766e8712cb1c1
17,,,"都市,爱情,芒果出品",TCL,,,ZKkt4m-z1AkxHgP7,1542554cf5862f2a37c9e4e5ab1aeea6
16,,,"古装,武侠,剧情,芒果出品",TCL,,,ZKkdcW-joAlEJwx9,1542554cf5862f2a37c9e4e5ab1aeea6
14,,,"都市,芒果出品,剧情",Hisense,,,ZKj9QBIkWQlpidQ8,1675c75dc8265f192b3ee48914db8787
14,,,"纪实,生活,真人秀",Hisense,,,ZKj7fYs1jAlsXt28,1675c75dc8265f192b3ee48914db8787
5,,,"剧情,家庭",Xgimi,,,ZKh84rxPiW6OYkZ9,1a7e23ee22be4c54ef8f43ac64b4c902
4,,,"纪实,生活,真人秀",Xgimi,,,ZKh8fZL5zDM80eI4,1a7e23ee22be4c54ef8f43ac64b4c902
8,,,"都市,家庭,芒果出品",MStar,,,ZKio1qNL4glrKtp5,1bea017101c82a24885a8046c129a0a0
11,,,"益智,芒果出品",MStar,,,ZKjTE3rrPwlmJbw3,1bea017101c82a24885a8046c129a0a0
12,,,"古装,爱情,悬疑,芒果出品",Skyworth,,,ZKjnOCBTwAl5dox0,1c3521481e8417cc31c0106a43be1b11
12,,,其他,Skyworth,,,ZKjm0myFqQZEUBj7,1c3521481e8417cc31c0106a43be1b11
17,,,其他,Android,,,ZKkxEvSimAljPcY4,1d7d1611c3330bb78c3dcc8269a60575
17,,,"爱情,都市,家庭",Android,,,ZKkuE3K6qlOVUFI2,1d7d1611c3330bb78c3dcc8269a60575
15,,,"爱情,都市,家庭",Konka,,,ZKkKs9dNnglBNkr1,1dc1cd1eadfb9ef118e8197717a57df8
19,,,"真人秀,音乐",Konka,,,ZKlDKDDlHwlborS7,1dc1cd1eadfb9ef118e8197717a57df8
21,,,"真人秀,旅游",DM1016,,,ZKlnYqJ1tQ7cXRm2,1f5c18f0bcd2f0bade664e5743dc4a2e
22,,,"芒果出品,都市,剧情",DM1016,,,ZKltzxIkWQlpEXb4,1f5c18f0bcd2f0bade664e5743dc4a2e
14,,,"剧情,喜剧,爱情,家庭",Xiaomi,,,ZKkCX7xPiW6OyWY0,1f7c2680baba1ec19c2ec4587e9db805
19,,,其他,Xiaomi,,,ZKlHQVoTBmi2GZm4,1f7c2680baba1ec19c2ec4587e9db805
9,,,"古装,爱情,芒果出品",Android,,,ZKi83jNAXglqviu8,23afcefa7433d6034d7f185031eb22d4
18,,,"古装,爱情,悬疑,芒果出品",Android,,,ZKk4NGyFqQZErB59,23afcefa7433d6034d7f185031eb22d4
17,,,"古装,爱情,芒果出品",alps,,,ZKknRjDlHwlbgun2,24d8560fdf143c41f0a8058d4113b3cc
8,,,其他,alps,,,ZKipkaNL4glrK1v0,24d8560fdf143c41f0a8058d4113b3cc
19,,,"年代,都市",Skyworth,,,ZKlCNuhm0wlk9ag5,265c765988dd2c38af444dcac5cc4d9b
20,,,"青春,都市,爱情",Skyworth,,,ZKlXrOfIIAk9TQ97,265c765988dd2c38af444dcac5cc4d9b
6,,9,"纪实,生活,真人秀",Xiaodu,,,ZKiOeZ_HQmDqijJ3,27fd9647574505e34141ba21a6a5c7c4
3,,9,"喜剧,爱情,芒果出品",Xiaodu,,,ZKhh-HrrPwlm6VZ6,27fd9647574505e34141ba21a6a5c7c4
18,,9,"校园,青春,偶像,爱情",Hisense,,,ZKk97XbTGAl40q76,286cbfd410cb4bdbf1077414f518609f
18,,9,"爱情,都市,家庭",Hisense,,,ZKk3HG-joAlEQ_I3,286cbfd410cb4bdbf1077414f518609f
6,29623f99032e00503a32d1dce9747545a18fa32f8e8a196277f789e2e71b7de2,Android_12,其他,samsung,1440,2988,ZKiVr3xF2QlU_Yw4,29623f99032e00503a32d1dce9747545a18fa32f8e8a196277f789e2e71b7de2
1,29623f99032e00503a32d1dce9747545a18fa32f8e8a196277f789e2e71b7de2,Android_12,"战争,剧情",samsung,1440,2988,ZKhQjKJ1tQ7car-5,29623f99032e00503a32d1dce9747545a18fa32f8e8a196277f789e2e71b7de2
12,,Android_12,"真人秀,益智,芒果出品",HONOR,2316,1080,ZKjrKImdFjQBRjD3,2a38e99a-8a55-4d4b-8829-8aaa5df970fa
17,,Android_12,"真人秀,益智,芒果出品",HONOR,2316,1080,ZKkrsYmdFjQBFZY3,2a38e99a-8a55-4d4b-8829-8aaa5df970fa
21,,,"爱情,都市,家庭",rockchip,,,ZKlhjQx3jGQUELV4,2d2a5c1f88f7dd4b6a9ac1337de86231
21,,,其他,rockchip,,,ZKleP-fIIAk9Vbq1,2d2a5c1f88f7dd4b6a9ac1337de86231
7,2D96EE17539C47289136C8D532247DE4087f0263a2894eb0979d2b3ee7c8b8da,Android_13,"家庭,剧情",OPPO,2161,1080,ZKidwyrBAwlHHyL3,2D96EE17539C47289136C8D532247DE4087f0263a2894eb0979d2b3ee7c8b8da
8,2D96EE17539C47289136C8D532247DE4087f0263a2894eb0979d2b3ee7c8b8da,Android_13,"家庭,剧情",OPPO,2161,1080,ZKinkEcSDwmJ63w8,2D96EE17539C47289136C8D532247DE4087f0263a2894eb0979d2b3ee7c8b8da
18,,,其他,Xiaodu,,,ZKk4QHK6qlOVW934,2da111beefed39a6d27beac09a46eb22
19,,,剧情,Xiaodu,,,ZKlC_eMP4QkCZQF0,2da111beefed39a6d27beac09a46eb22
9,,,"战争,剧情",Xiaomi,,,ZKi_Ogx3jGQUWNK4,2da449635ec881f6ea99c760184cb1e6
9,,,"剧情,爱情,悬疑,犯罪",Xiaomi,,,ZKi_PKOXmAlPV1K4,2da449635ec881f6ea99c760184cb1e6
7,,,其他,apple,2208,1242,ZKicdXxF2QlUAID8,2fb9741fd5105c6e230939cc79c9e9d9e0403282
16,,,"芒果出品,爱情,古装",apple,2208,1242,ZKkb2BJ-KAkqF8X9,2fb9741fd5105c6e230939cc79c9e9d9e0403282
16,,9,"剧情,爱情,芒果出品,都市",Xiaomi,,,ZKkf1PCkHQlZKPt3,302ba19f47969ca3c061c0f3f60649eb
16,,9,"爱情,都市",Xiaomi,,,ZKkjSNdNnglBUsK4,302ba19f47969ca3c061c0f3f60649eb
9,,9,"都市,爱情,芒果出品",TCL,,,ZKi8Y-MP4QkC08I2,31cda5856916a89917a8abaac58ee32f
9,,9,"爱情,悬疑,犯罪",TCL,,,ZKi_wG-z1Akxpw96,31cda5856916a89917a8abaac58ee32f
7,,9,"明星,真人秀,音乐,芒果出品",Xiaomi,,,ZKifvVoTBmi2cHN1,321cad1ba78389e4924d1c488ec999ee
7,,9,"亲子,芒果出品,真人秀",Xiaomi,,,ZKigMG-z1Akxkr40,321cad1ba78389e4924d1c488ec999ee
5,,,"真人秀,教育",Hisense,,,ZKiBuRaTsglrv0c9,323384bc40cdd0eeb1009e38956b1ca5
5,,,"真人秀,音乐",Hisense,,,ZKiBZtdNnglBx559,323384bc40cdd0eeb1009e38956b1ca5
19,,Android_12,"芒果出品,网剧,都市,爱情",HONOR,2289,1080,ZKlKrpL5zDM8jMS0,3269afc1-7d39-4c7a-bd0a-e1f544cfc5b4
20,,Android_12,"古装,爱情,悬疑,芒果出品",HONOR,2289,1080,ZKlcTjNAXglqcNj8,3269afc1-7d39-4c7a-bd0a-e1f544cfc5b4
22,,,"益智,芒果出品",Xiaodu,,,ZKlsJCBTwAl5FJH8,33ea073ca040d80b0f41a45bbf372fa6
21,,,"爱情,都市,家庭",Xiaodu,,,ZKlr2nxF2QlU22_7,33ea073ca040d80b0f41a45bbf372fa6
10,,9,"音乐,芒果出品",XiaoAiTongXue,,,ZKjIVBaTsglr5sn3,343e8e9481ec402a43d456352768ed9d
19,,9,"青春,爱情",XiaoAiTongXue,,,ZKlPmHbTGAl46H19,343e8e9481ec402a43d456352768ed9d
21,,,"文化,脱口秀,搞笑",nemo,,,ZKllU4n4rAlpv8N3,3661be04e1d9fabec31fe33228125f92
21,,,"音乐,芒果出品",nemo,,,ZKliO4s1jAls2ll8,3661be04e1d9fabec31fe33228125f92
16,,10,"都市,爱情,芒果出品",Xiaodu,,,ZKkdgjDlHwlbeCf5,3831a2c1cb01813cd6f31f6a1def2f22
17,,10,"爱情,都市,职场,芒果出品",Xiaodu,,,ZKkmV3fy5QlJVnM4,3831a2c1cb01813cd6f31f6a1def2f22
2,,,"剧情,悬疑,谍战,年代",apple,1125,2436,ZKhbl2-joAlElLR9,3A99EB8D-FE69-456E-BF15-94C3402475C1
3,,,"古装,武侠,剧情,芒果出品",apple,1125,2436,ZKhoESBTwAl5Jox5,3A99EB8D-FE69-456E-BF15-94C3402475C1
8,,,剧情,SHARP,,,ZKiumnK6qlOVzN_4,3af6dc4f11b5c3738535e9ae22aefce7
8,,,"纪实,生活,真人秀",SHARP,,,ZKiuV-NnYwlnEFl6,3af6dc4f11b5c3738535e9ae22aefce7
19,,,其他,Skybox,,,ZKlFP4n4rAlplUJ9,3b28c61bcc962c6f7f0b32e9ef995553
12,,,其他,Skybox,,,ZKjp4W-z1Akx0Ms9,3b28c61bcc962c6f7f0b32e9ef995553
15,,,"纪实,生活,真人秀",apple,2048,1536,ZKkQ_C_xbm9hNIS9,3b8f355feba7fff33667a16c23d072a6ef88d1a5
22,,,"真人秀,明星,竞技",apple,2048,1536,ZKl03bVOSgkDTnQ7,3b8f355feba7fff33667a16c23d072a6ef88d1a5
13,,,"剧情,喜剧,爱情,家庭",Letv,,,ZKjvkefIIAk90mZ3,3d13f26781dd8c5c67a0e2e1247e3a67
12,,,"剧情,悬疑,犯罪",Letv,,,ZKjjH4n4rAlpJca4,3d13f26781dd8c5c67a0e2e1247e3a67
20,,Android_10,其他,HUAWEI,1080,2139,ZKlXSDSmkAk0r2J2,3d44e7b1-1105-4b8c-acf5-f5ce638e1e38
22,,Android_10,"悬疑,芒果出品",HUAWEI,1080,2139,ZKlxhfCkHQlZjIE8,3d44e7b1-1105-4b8c-acf5-f5ce638e1e38
20,,,其他,Android,,,ZKlZFBIkWQlp9yP0,3dcb7376e99bfb36d4c213a185d25987
20,,,"剧情,爱情,悬疑,犯罪",Android,,,ZKlZx2-z1AkxVDe9,3dcb7376e99bfb36d4c213a185d25987
13,,,"年代,剧情",Android,,,ZKj1BeNnYwlnUvY9,3e9127922699f724e2c3683e7ddea870
16,,,"都市,爱情,芒果出品",Android,,,ZKkYm2-joAlEIQD4,3e9127922699f724e2c3683e7ddea870
5,,9,其他,XGIMI,,,ZKh-DPCkHQlZoG60,3f9c4be00992c85415bc27db63add041
11,,9,"宫廷,古装,爱情,剧情",XGIMI,,,ZKjVhWYpeglGsOa0,3f9c4be00992c85415bc27db63add041
16,,Android_10,"真人秀,音乐",HONOR,2313,1080,ZKkdqFoTBmi26ZN4,425ac7b4-e21b-4b3e-83dd-9dc77efa8400
14,,Android_10,"剧情,喜剧,爱情,家庭",HONOR,2313,1080,ZKj-Np_HQmDq5ZU4,425ac7b4-e21b-4b3e-83dd-9dc77efa8400
1,,,"爱情,都市,芒果出品",Android,,,ZKhGx3xF2QlU3m29,431623159021b84e475e5dcfa8b4ebf6
2,,,"剧情,喜剧,爱情,家庭",Android,,,ZKhT1PSimAljkas5,431623159021b84e475e5dcfa8b4ebf6
9,,,"剧情,爱情,芒果出品,都市",HiSTBAndroidV600R003,,,ZKi2bSEqaQk_6W33,43209b4cc2b953206dbf7602fdee4502
8,,,"益智,真人秀,搞笑,芒果出品",HiSTBAndroidV600R003,,,ZKip8zNAXglqsPA5,43209b4cc2b953206dbf7602fdee4502
10,,,"青春,偶像,爱情",Xiaomi,,,ZKjRBW-joAlE0bX9,44c16265fc7c5b930b294eac04937b35
10,,,其他,Xiaomi,,,ZKjLg-fIIAk9rOz5,44c16265fc7c5b930b294eac04937b35
9,,,"芒果出品,校园,网剧,青春,偶像,爱情",apple,2160,1620,ZKi8MfCkHQlZv0z9,458934c1013627cf8132627ee3a3fa1b03e00f7f
9,,,"芒果出品,校园,网剧,青春,偶像,爱情",apple,2160,1620,ZKi8MfCkHQlZv0z9,458934c1013627cf8132627ee3a3fa1b03e00f7f
19,,,"剧情,都市,芒果出品",Xiaomi,,,ZKlCuGyFqQZEt9g1,45f4c6978e5084aa5f9f94cce0121711
18,,,"爱情,都市",Xiaomi,,,ZKk_lPCkHQlZTON0,45f4c6978e5084aa5f9f94cce0121711
22,,,其他,apple,2048,1536,ZKl4HKNL4glrDER5,477B9C32-DD6A-47FF-9871-EF2C43872C40
19,,,其他,apple,2048,1536,ZKlLnZ_HQmDqPrg0,477B9C32-DD6A-47FF-9871-EF2C43872C40
16,,,其他,rockchip,,,ZKkka3xF2QlUgrz1,478abb0b81369b0ec790f7ff9190bfc8
17,,,"文化,脱口秀,搞笑",rockchip,,,ZKktafCkHQlZOGF8,478abb0b81369b0ec790f7ff9190bfc8
16,,,"爱情,都市,家庭",Xiaomi,,,ZKkeMhJ-KAkqGn35,47ca86068ecb3769c8c5eea5528ea028
17,,,"都市,职场",Xiaomi,,,ZKkxOYn4rAlpfda8,47ca86068ecb3769c8c5eea5528ea028
15,,9,"警匪,爱情,悬疑,芒果出品",changhong,,,ZKkVVbVOSgkD21h1,480203f747433a82f7166e9aa49c7dc8
19,,9,"真人秀,芒果出品",changhong,,,ZKlJXXfy5QlJf7F3,480203f747433a82f7166e9aa49c7dc8
12,,,"真人秀,美食",Xiaomi,,,ZKjsCnK6qlOVBQj6,49f1807fd593667954ba3c927bede61b
20,,,其他,Xiaomi,,,ZKlQOzqsAgllbXt6,49f1807fd593667954ba3c927bede61b
2,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24,Android_12,"芒果出品,古装,爱情,玄幻,网剧",OPPO,2290,1080,ZKhYSKNL4glrC4d7,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24
12,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24,Android_12,其他,OPPO,2290,1080,ZKjqU-fIIAk9zO22,4B86C5FB44AA4E55B1FCD4919CD50DF3ce44631dcb5d807adfbcd2fd534d0f24
2,,,"爱情,都市,家庭",Skyworth,,,ZKhS5SBTwAl5HV05,4ba132edd07ade3cc48a919142ae35bf
7,,,"战争,剧情",Skyworth,,,ZKiaXG-joAlEq2E4,4ba132edd07ade3cc48a919142ae35bf
13,,,"文化,脱口秀,搞笑",Skyworth,,,ZKj2VaJ1tQ7c1Ye6,4c03801b810da6be958bb58264f8aeec
14,,,"爱情,都市,家庭",Skyworth,,,ZKkFIBIkWQlpk0Z9,4c03801b810da6be958bb58264f8aeec
12,,,"年代,战争,抗战,剧情",rockchip,,,ZKjpmp_HQmDqzx33,4ffe89ad2796f50e85dc2086c8154b37
12,,,"剧情,喜剧,爱情,家庭",rockchip,,,ZKjmWRaTsglrBY44,4ffe89ad2796f50e85dc2086c8154b37
12,,10,"音乐,芒果出品",HUAWEI,,,ZKjs66J1tQ7cyqw1,5034e2dbd217248d27d896f799290d2b
13,,10,"真人秀,旅游",HUAWEI,,,ZKjv_W-joAlE8t59,5034e2dbd217248d27d896f799290d2b
20,50DC61E52C414B90A82ECB55597F6ABE9141664473802358b255a30c9ceacb9b,Android_12,"都市,职场",OPPO,720,1504,ZKlSG6OXmAlP-gP7,50DC61E52C414B90A82ECB55597F6ABE9141664473802358b255a30c9ceacb9b
12,50DC61E52C414B90A82ECB55597F6ABE9141664473802358b255a30c9ceacb9b,Android_12,"明星,真人秀,芒果出品",OPPO,720,1504,ZKjl13xF2QlUPD52,50DC61E52C414B90A82ECB55597F6ABE9141664473802358b255a30c9ceacb9b
18,,Android_10,"益智,真人秀,搞笑,芒果出品",HONOR,720,1472,ZKk4OIs1jAlspJS5,51023b61-023a-4137-b850-b54eb3434f5f
21,,Android_10,"校园,青春,奇幻,喜剧,爱情",HONOR,720,1472,ZKlfE6J1tQ7cUfl4,51023b61-023a-4137-b850-b54eb3434f5f
19,,11,"青春,都市,爱情",TCL,,,ZKlIL3rrPwlmqnm9,5423189db4c80ef539797f7f267d46b6
23,,11,"爱情,都市,家庭",TCL,,,ZKmCWxIkWQlpJH_3,5423189db4c80ef539797f7f267d46b6
10,,,"真人秀,芒果出品",Xiaomi,,,ZKjFdGyFqQZELgz4,549958e9b48b0bbaf59c8516eec53933
8,,,"仙侠,古装,爱情",Xiaomi,,,ZKipPyEqaQk_4Nh2,549958e9b48b0bbaf59c8516eec53933
15,,,"剧情,都市",apple,1242,2208,ZKkStTSmkAk0XYd8,58B6ECA2-9025-4432-A000-6F48C0E5639B
10,,,"校园,青春,奇幻,喜剧,爱情",apple,1242,2208,ZKjJd7xPiW6OjH21,58B6ECA2-9025-4432-A000-6F48C0E5639B
9,,,"都市,爱情,剧情",TCL,,,ZKi3iW-joAlEvFc0,59440619f51dc9952663aa5736d82869
19,,,剧情,TCL,,,ZKlD2nrrPwlmpLN2,59440619f51dc9952663aa5736d82869
15,,,其他,Skyworth,,,ZKkKL6J1tQ7c68u9,5aa10b64c92dd20c451ee3a84b9000bf
16,,,其他,Skyworth,,,ZKkY3uNnYwlne308,5aa10b64c92dd20c451ee3a84b9000bf
12,,,"明星,真人秀,芒果出品",Skyworth,,,ZKji2eNnYwlnPvT3,5b0078b318104a91b13d2cb3902c9ec3
16,,,"青春,校园,芒果出品",Skyworth,,,ZKka3Ax3jGQUunD3,5b0078b318104a91b13d2cb3902c9ec3
15,,9,"爱情,都市",Sony,,,ZKkVXOfIIAk9_au2,5fc082c6577a273ee6c7706878848464
15,,9,"青春,爱情",Sony,,,ZKkTDNdNnglBQDO5,5fc082c6577a273ee6c7706878848464
18,,,"剧情,喜剧,爱情,家庭",Xiaodu,,,ZKk1qTSmkAk0hQR5,6192899f30bc260fb5abc05d458e5bc8
19,,,"明星,真人秀,芒果出品",Xiaodu,,,ZKlEqyEqaQk_gdj6,6192899f30bc260fb5abc05d458e5bc8
19,,Android_9,"爱情,都市,家庭",OPPO,1445,720,ZKlFuONnYwlnr2z0,626c8b3c7a318cde4536dfa138005e60
